belong1,belong2,fb1,fb2,fb3,closeness,mg1,mg2,swl,ms1r,ms2r,ms3r,mscp,fbcp,learningcp,belongcp,schoolr,sis_age,sis_female,sis_frpl,ethall,allgpa,allmgpa,allelagpa,allscigpa,allsocgpa,set1scorezero,cs,eiwd,perswd,percent_resilscorezero,mbcp,t1p1,q76_first_click,q76_last_click,q76_page_submit,q76_click_count,t1p2,q77_first_click,q77_last_click,q77_page_submit,q77_click_count,t1p3,q78_first_click,q78_last_click,q78_page_submit,q78_click_count,t1p4,q79_first_click,q79_last_click,q79_page_submit,q79_click_count,t1difchc,q64_first_click,q64_last_click,q64_page_submit,q64_click_count,t1pp1,t1pp1t1_first_click,t1pp1t1_last_click,t1pp1t1_page_submit,t1pp1t1_click_count,t1pp1w,t1pp1r,t1pp1t2_first_click,t1pp1t2_last_click,t1pp1t2_page_submit,t1pp1t2_click_count,t1pp2,t1pp2t1_first_click,t1pp2t1_last_click,t1pp2t1_page_submit,t1pp2t1_click_count,t1pp2w,t1pp2r,t1pp2t2_first_click,t1pp2t2_last_click,t1pp2t2_page_submit,t1pp2t2_click_count,t1pp3,t1pp2t1_first_click_1,t1pp2t1_last_click_1,t1pp2t1_page_submit_1,t1pp2t1_click_count_1,t1pp3w,t1pp3r,t1pp3t2_first_click,t1pp3t2_last_click,t1pp3t2_page_submit,t1pp3t2_click_count,t1tp1,q124_first_click,q124_last_click,t1tp1time,q124_click_count,t1tp1choice,t1tp2,q130_first_click,q130_last_click,t1tp2time,q130_click_count,t1tp2choice,t1tp3,q136_first_click,q136_last_click,t1tp3time,q136_click_count,t1tp3choice,t1tp4,q142_first_click,q142_last_click,t1tp4time,q142_click_count,t1tp4choice,t1tp5,q148_first_click,q148_last_click,t1tp5time,q148_click_count,t1tp5choice,t1tp6,q156_first_click,q156_last_click,t1tp6time,q156_click_count,t1tp6choice,t1tp7,q162_first_click,q162_last_click,t1tp7time,q162_click_count,t1tp7choice,t1tp8,q165_first_click,q165_last_click,t1tp8time
4,4,3,3,4,5,3,2,4,5,3,5,4.33333333333333,4,2.5,4,7,16,1,0,1,91.3024999975,85.2575,91.51,91.1125,84.95,4,1,.488682422264217,.22595851623283,0,1.71464093849705,1,7.135,7.135,9.82,1,3,5.571,5.571,7.498,1,6,3.315,3.315,4.784,1,6,5.935,5.935,7.758,1,1,0,0,2.886,0,4,21.731,21.731,23.41,1, ,0, , , , ,2,56.621,56.621,58.679,1,1, ,0,0,16.397,0,1,43.544,60.964,62.755,2, ,0, , , , ,8,11.885,17.091,19.086,2,1,9,24.709,28.863,30.117,3,1,4,21.996,25.714,27.182,4,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,3,4,2,4,7,5,4,4,6,6,1,4.33333333333333,4,4.5,3,2,17,0,1,4,83.8796875,80.04125, ,81.7275,77.545,4,1,.348186530234894,.263340434515628,1,2.61152696475052,1,9.206,11.631,12.38,2,3,10.884,12.372,12.44,3,6,3.327,4.851,5.372,2,6,7.574,12.647,14.567,5,1,1.59,1.59,1.641,1,1,12.9,18.742,21.175,3,1, ,2.812,8.534,8.888,7,3,34.575,35.587,36.099,3,0, , , , , ,5,22.424,24.857,25.435,3,0, , , , , ,8,.968,40.937,41.463,11,1,3,1.179,30.253,30.829,10,1,4,11.246,18.044,18.593,7,1,8,1.531,11.381,12.008,7,1,9,10.479,16.028,16.396,9,1,5,2.878,13.955,14.886,9,1,8,5.02,7.723,8.437,6,1,3,3.762,7.786,8.39
4,3,3,3,3,3,3,3,4,3,6,3,4,4,3,3.5,2,18,1,1,4,85.8841666675,82.2175,95.345, ,91.69,2,1,.215034290344116,0,0,1.21503429034412,1,18.797,18.797,20.222,1,5,29.034,29.034,30.251,1,6,3.981,3.981,5.082,1,4,27.233,27.233,28.705,1,1,0,0,2.64,0,1,28.177,28.177,29.687,1,1, ,2.269,3.476,4.475,2,3,3.42,3.42,4.418,1,0, , , , , ,3,4.008,4.008,5.068,1,0, , , , , ,8,13.109,17.757,18.636,3,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,3, , , , , , ,5, , , , , , ,2.5,2,16,1,1,4,89.2815625,92.785,90.2575,83.44,87.455,4,1,.277304998577544,.22861462532979,0,1.50591962390733,1,5.738,8.215,9.311,2,3,11.13,12.71,13.928,2,6,4.411,15.181,16.357,4,6,12.876,20.043,21.086,4,1,0,0,3.132,0,6,16.281,18.796,19.7,2,1, ,2.098,2.098,8.443,1,1,17.184,19.815,20.992,2,0, , , , , ,8,11.917,13.726,14.75,2, , , , , , ,2,8.017,20.405,21.303,6,1,8,1.808,36.525,37.618,9,1,6,1.162,20.445,21.036,13,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,5,2,2,5,4,5,3,4,4,2,3.33333333333333,3.5,4.5,4,3,17,0,1,4,87.7928125,80.265,90.6675,90.0125,81.555,4,1,.568181612565647,.579323700620167,1,3.14750531318581,1,10.16,14.727,16.211,2,3,65.427,71.019,73.179,2,6,5.991,10.592,12.349,2,6,13.504,16.27,17.377,2,1,0,0,26.036,0,4,43.652,45.646,46.827,2, ,0, , , , ,4,114.628,115.97,117.39,2,1, ,6.421,22.38,23.017,3,1,19.365,20.886,22.081,2, ,0, , , , ,8,2.25,84.304,85.535,6,1,3,45.624,57.62,59.041,3,1,4,12.539,206.535,208.212,4,1,8,14.945,27.308,28.669,4,1,9,70.066,78.928,80.723,5,1,5,8.219,12.208,13.532,4,1,8,65.919,68.3,69.178,3,1,3,7.941,10.06,11.037
2,2,5,1,5,6,4,4,2,1,1,1,1,4,4,2,2,16,0,1,4,76.84,78.8025,78.2825,76.88875,69.1525,2,0,.304631831995817,.167489023389937,0,.472120855385754,1,1.352,8.711,9.485,3,4,10.147,11.605,12.288,3,6,2.444,3.287,3.921,3,4,12.698,68.788,69.741,8,0,0,0,5.169,0,7,3.522,32.579,33.044,9,1, ,1.273,4.854,5.953,4,5,15.035,15.759,16.423,3, ,0, , , , ,3,16.874,17.969,18.559,3,0, , , , , ,8,1.383,53.899,54.521,19,1,3,.72,30.812,31.482,15,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,2,2,5,7,4,4,5,5,5,5,5,5,4,4,2,16,1,1,4,75.4521875,63.9575,83.5225,75.385,68.1075,3,0,.138790683929092,.0679784799462199,0,.206769163875312,1,10.09,11.339,12.064,3,3,9.079,9.782,10.266,3,6,7.179,8.736,8.766,4,4,11.666,12.26,12.764,3,0,1.649,1.649,1.673,1,8,2.313,3.315,3.343,4,0, , , , , ,1,11.217,11.999,12.459,3,1, ,3.38,5.824,6.5,4,8,.423,1.426,1.801,3,0, , , , , ,9,.417,6.816,6.825,6, , ,1.022,5.172,5.186,5,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,3,2,2,4,3,4,4,4,5,5,5,5,5,4,2,2,16,0,1,4,97.16535714,91.695,99.6775,98.4975,99.0175,4,1,.314517867167709,.280419124303456,1,2.59493699147117,1,20.558,20.558,23.046,1,3,8.628,8.628,12.709,1,6,3.654,3.654,6.063,1,6,4.999,4.999,6.6,1,1,0,0,5.891,0,1,15.352,15.352,17.42,1,1, ,0,0,14.829,0,2,22.11,24.205,24.721,2,0, , , , , ,2,16.602,16.602,20.843,1,0, , , , , ,8,10.137,20.657,22.131,2,1,5,32.316,34.716,35.489,2,1,1,19.555,24.359,24.988,2,1,8,15.54,17.62,18.476,2,1,9,5.747,6.906,9.295,2,1,5,5.424,7.609,8.945,2,1,8,7.489,8.715,9.903,2,1,3,5.48,5.48,8.356
3,3,3,3,3,4,3,3,5,3,3,3,3,4,3,3,1,18,0,1,1,62.2859375,62.3225,52.6,68.0025,55.75,4,1,.42993471653887,.389654587115266,1,2.81958930365414,1,7.311,8.202,13.291,2,3,4.424,4.424,18.651,1,6,2.36,2.36,4.78,1,6,3.284,3.284,4.953,1,1,0,0,6.069,0,4,29.185,29.185,32.288,1, ,0, , , , ,2,65.28,65.28,67.07,1,1, ,0,0,14.319,0,1,14.422,14.422,16.063,1, ,0, , , , ,8,9.89,13.6,14.694,2,1,5,39.568,45.973,47.063,2,1,7,20.862,60.152,71.61,5,1,8,13.951,16.367,16.758,3,1,3,28.117,33.866,34.961,2,1,5,1.869,4.164,7.457,2,1,8,4.406,7.513,8.349,2,1,3,3.583,3.583,5.675
3,3,2,4,4,1,4,3,3,5,5,5,5,4,3.5,3,4,16,1,1,2,82.0390625,84.63,85.68375,79.57, ,2,1,.427762874529271,.292142590841916,1,2.71990546537119,1,29.264,68.967,70.501,5,1,9.012,10.423,12.381,2,6,6.055,11.073,12.292,2,5,3.546,4.959,6.327,2,1,0,0,4.12,0,5,35.267,37.522,38.49,2,1, ,9.548,12.465,13.187,5,2,.697,46.015,46.035,13,0, , , , , ,5,23.098,30.327,30.929,5,0, , , , , ,8,4.88,27.16,28.489,6,1,4,4.448,20.209,21.499,4,1,4,3.336,27.071,28.538,6,1,9,15.498,34.169,35.158,5,1,9,2.149,9.961,10.586,10,1,5,.925,19.911,20.561,9,1,8,.898,8.433,9.023,7,1,3,5.65,6.348,7.981
1,1,3,5,3,1,4,3,3,4,2,3,3,3,3.5,1,7,15,0,1,3,69.6210714275,62.425,65.865,69.8525, ,4,1,.306894603004244,.293230977774477,1,2.60012558077872,1,6.16,6.16,8.787,1,3,8.679,11.679,13.829,3,6,6.43,6.43,7.837,1,6,3.902,5.061,6.662,2,1,0,0,1.268,0,4,4.381,9.343,20.185,4, ,0, , , , ,1,23.334,23.334,33.562,1,1, ,0,0,8.278,0,1,10.653,10.653,12.823,1, ,0, , , , ,8,5.157,8.615,9.829,3,1,8,34.216,35.843,37.048,2,1,1,31.267,32.752,34.801,2,1,5,4.885,12.595,14.104,3,1,9,8.422,9.601,10.543,2,1,5,1.863,6.369,6.758,3,1,8,3.277,5.026,5.854,2,1,3,1.977,1.977,4.23
4,4,2,2,4,7,4,4,5,5,5,5,5,5,4,4,1,17,0,0,1,72.5025000025,55.9025,84.58125,62.375,73.8775,4,1,.33536644796064,0,0,1.33536644796064,1,5.748,9.568,10.09,5,3,9.313,15.61,16.249,3,6,6.002,7.385,7.405,4,6,5.607,6.438,7.433,3,1,0,0,1.156,0,5,34.603,35.513,35.825,3,1, ,3.232,4.923,4.94,5,1,15.752,40.15,40.863,5, , , , , , ,8,.963,3.604,4.588,7,0, , , , , ,7,.528,5.249,6.34,8,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,1,2,2,4,2,4,4,5,5,5,5,5,5,4,2.5,6,19,0,0,1,76.2106696425,76.0625,63.57, ,87.0475,3,1,.396434099541634,.208243992130408,0,1.60467809167204,1,18.324,18.324,20.867,1,5,27.562,27.562,35.518,1,6,7.863,7.863,9.662,1,6,13.161,13.161,15.071,1,1,0,0,6.361,0,3,16.374,16.374,19.028,1,1, ,0,0,26.201,0,2,20.774,20.774,22.685,1,0, , , , , ,1,16.571,43.418,45.394,2, ,0, , , , ,8,8.601,23.835,27.061,2,1,8,20.628,28.054,29.064,2,1,4,15.187,17.656,19.603,2,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,2,4,3,2,3,3,4,5,3,5,6,4.66666666666667,3.5,3.5,2,2,18,0,1,4,89.716770835, ,89.3858333333333, ,91.005,3,0,.187930476546337,.279384487204998,0,.467314963751335,1,11.054,12.368,13.109,3,3,9.789,10.667,11.454,3,6,5.307,7.134,7.561,4,3,3.59,5.446,6.205,3,0,0,0,.679,0,3,6.331,9.704,10.625,9,1, ,.562,1.229,1.696,4,3,1.309,2.056,2.734,3,0, , , , , ,5,19.062,20.117,20.985,3,0, , , , , ,2,1.517,98.218,99.169,37,1,1,1.393,34.696,34.701,58, ,9,.583,12.62,13.239,29,1,8,1.003,14.988,14.998,10, ,7,.93,23.776,24.66,23,0, , , , , , , , , , , , , , , , 
4,5,3,3,4,7,5,5,5,5,5,5,5,4,5,4.5,1,15,1,0,1,98.94107143,99.75,97.41,98.8,98.7775,3,1,.392405725278581,.250468929779783,1,2.64287465505836,1,14.491,14.497,16.015,2,4,15.031,15.035,16.716,2,6,4.434,4.439,7.742,2,6,7.416,16.291,16.902,7,1,0,0,1.605,0,4,18.003,18.008,31.553,2, ,0, , , , ,1,35.332,35.336,36.533,2,1, ,3.406,11.349,12.022,5,4,29.79,29.795,31.299,2,0, , , , , ,8,6.186,11.249,11.755,7,1,7,8.408,11.126,11.703,6,1,1,16.177,19.549,20.297,6,1,8,20.203,21.636,22.366,5,1,8,13.872,15.375,16.038,5,1,5,3.195,8.648,9.198,6,1,8,4.202,7.545,8.01,8,1,3,4.318,5.792,6.889
3,4,4,4,4,3,4,2,5,4,2,2,2.66666666666667,3,3,3.5,1,17,0,0,1,84.2042857125,73.2275,90.75,83.5125,84.0525,4,0,.223683339099832,.221002394477734,1,1.44468573357757,1,5.812,5.812,8.326,1,3,9.972,9.972,11.986,1,6,3.51,4.966,5.32,2,6,5.01,5.01,6.258,1,0,0,0,1.063,0,1,7.141,7.141,10.349,1,1, ,0,0,3.296,0,7,16.746,16.746,17.946,1,0, , , , , ,5,13.174,13.174,14.638,1,0, , , , , ,2,6.417,11.937,15.192,3,1,4,4.012,16.922,19.703,4,1,5,11.359,14.211,15.041,3,1,7,.769,11.612,12.207,3,1,1,2.182,7.85,7.862,2, ,5,3.122,4.496,5.948,2,1,8,6.431,7.719,8.551,2,1,3,3.057,3.057,5.166
3,3,3,3,3,5,4,4,2,4,4,3,3.66666666666667,4,4,3,6,17,0,0,3,82.3320535725,78.5925,84.2325,85.1175,71.9575,4,1,.568879883477624,.405206700935959,1,2.97408658441358,1,7.303,7.303,9.456,1,3,11.445,11.445,14.786,1,6,4.681,4.681,6.904,1,6,4.682,4.682,7.295,1,1,0,0,7.849,0,4,38.345,38.345,40.135,1, ,0, , , , ,5,84.319,84.319,96.443,1, ,0, , , , ,5,43.206,60.291,66.785,3,1, ,0,0,6.402,0,8,11.275,20.876,26.185,2,1,9,38.1,39.855,41.074,2,1,9,54.731,115.566,116.827,4,1,8,9.251,13.494,15.009,2,1,9,8.563,9.548,11.355,2,1,5,2.513,4.387,6.261,2,1,8,4.88,6.979,8.149,2,1,3,4.653,4.653,6.427
3,3,4,4,3,6,4,4,4,3,3,3,3,3,4,3,2,15,1,1,1,93.7063839275,95.25,92.30125,91.625,94.875,4,1,.48524390053415,.350886602602527,1,2.83613050313668,1,5.444,15.686,16.475,3,3,5.443,6.673,7.595,2,6,6.791,8.342,10.602,2,6,7.074,9.828,11.282,3,1,0,0,5.909,0,4,10.626,12.46,15.22,2, ,0, , , , ,1,60.958,63.012,64.006,2,1, ,2.384,19.777,35.273,4,1,42.273,44.339,44.804,3, ,0, , , , ,8,10.726,16.219,18.356,6,1,7,2.717,57.693,58.851,5,1,8,4.128,27.809,29.172,4,1,8,1.015,26.31,27.83,12,1,1,1.716,21.557,22.32,5,1,5,5.363,8.943,9.789,3,1,8,7.466,9.663,11.51,3,1,3,4.151,4.628,6.34
5,4,5,2,5,7,4,4,4,3,3,2,2.66666666666667,3.5,4,4.5,2,18,1,1,4,80.384285715,77.0375,66.735,85.18,83.205,3,1,.284086730703214,.197795829127029,1,2.48188255983024,1,5.124,6.642,6.971,3,4,37.145,37.154,38.326,2,6,3.929,4.851,5.165,3,6,9.179,10.904,11.279,5,1,0,0,.736,0,8,14.63,16.263,16.645,3,1, ,4.33,11.196,11.72,4,7,14.966,15.56,15.906,3,0, , , , , ,1,14.192,21.29,22.05,6, ,0, , , , ,8,6.159,11.939,12.366,9,1,9,8.071,10.889,11.352,6,1,4,6.7,12.172,12.578,9,1,8,6.442,10.012,10.587,8,1,9,6.623,9.337,9.389,9,1,5,1.634,3.059,3.465,6,1,8,4.753,7.154,7.614,7,1,3,3.43,4.083,4.962
1,1,2,2,5,5,4,4,3,3,3,2,2.66666666666667,5,4,1,4,17,1,0,1,92.2325,89.6425,97.4725,79.18,94.565,4,1,.437733720191195,.398597451967064,.666666666666667,2.50299783882493,1,7.347,7.347,10.945,1,3,12.698,12.698,15.152,1,6,5.432,5.432,8.507,1,6,5.223,5.223,7.254,1,1,0,0,4.027,0,4,24.384,24.384,28.711,1, ,0, , , , ,1,46.857,46.857,49.73,1,1, ,0,0,16.934,0,1,34.759,34.759,38.35,1, ,0, , , , ,8,16.681,19.008,20.779,2,1,9,37.811,39.923,41.362,2,1,9,68.218,70.997,72.465,3,1,8,7.283,9.513,11.201,2,1,3,40.648,51.197,53.275,3,1,5,5.96,10.197,12.495,2,1,8,5.209,6.892,10.903,2,1,2,7.128,7.128,9.82
4,4,2,2,4,7,4,3,4,2,3,3,2.66666666666667,5,3.5,4,7,15,1,1,1,88.4909523833333,77.9533333333333,90.12,90.2933333333333,87.8333333333333,4,1,.362721932365869,.223990023009203,0,1.58671195537507,1,9.521,9.521,11.936,1,3,7.062,7.062,9.169,1,6,6.092,6.092,7.696,1,6,4.805,4.805,6.61,1,1,0,0,3.753,0,4,22.389,22.389,24.246,1, ,0, , , , ,1,50.399,50.399,52.081,1,1, ,3.508,4.508,5.132,2,1,14.408,15.942,16.436,2, ,0, , , , ,8,5.969,10.643,11.744,2,1,6,22.332,54.562,56.305,6,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,3,3,3,5,6,5,4,3,4,2,5,3.66666666666667,4,4.5,3.5,4,16,0,1,4,80.1971875,74.79,82.495,73.8925, ,3,0,.3644349046494,.286072333969688,1,1.65050723861909,1,8.376,9.922,10.621,3,3,8.527,17.259,18.407,7,6,4.444,5.398,6.485,3,4,14.675,15.942,16.483,5,0,0,0,1.118,0,4,16.334,23.223,24.982,3, ,1,5.555,11.201,11.7,3,2,22.942,45.964,46.513,3,0, , , , , ,1,10.774,14.828,15.456,3, ,0, , , , ,8,3.613,12.177,12.805,6,1,3,19.678,30.34,30.365,9,1,6,3.778,14.608,14.635,8,1,1,23.261,25.95,26.53,5,1,8,18.323,19.77,20.312,5,1,5,3.421,4.736,5.45,5,1,8,2.673,7.016,7.633,7,1,3,7.656,8.151,8.944
5,3,1,1,4,3,4,3,5,2,5,5,4,6,3.5,4,1,17,0,0,1,75.0825446425,89.235,76.9225,74.5725,65.73,4,1,.491107756394007,.118055833285687,0,1.60916358967969,1,7.855,12.515,12.972,6,3,10.286,13.532,14.261,3,6,5.035,6.51,6.538,4,6,7.494,8.64,9.183,3,1,0,0,5.898,0,1,78.369,84.709,85.122,4,1, ,6.184,11.382,12.211,4,2,49.991,50.906,51.429,3,0, , , , , ,1,12.119,13.168,13.853,3, , , , , , ,8,.201,25.731,26.436,9,1,2,3.855,7.75,7.758,6, ,2,.934,2.343,2.839,7,1,1,.556,3.227,3.258,7,1,3,.214,1.441,1.786,6,1,2,.677,2.026,2.671,6,0, , , , , , , , , , 
3,3,3,4,3,2,3,3,5,3,3,3,3,3.5,3,3,1,16,1,1,4,94.3950000025,96.1975,93.04,92.02875,95.7825,4,1,.339707882419907,0,0,1.33970788241991,1,9.649,13.292,16.657,7,3,8.088,9.727,10.229,3,6,5.502,6.775,10.648,3,6,11.647,13.058,14.121,3,1,0,0,2.032,0,4,20.283,21.605,22.014,3, ,0, , , , ,6,14.044,15.73,16.462,5,1, ,13.002,21.896,22.533,4,1,24.685,26.406,27.011,3, ,0, , , , ,8,5.246,22.693,23.663,8,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,2,5,5,3,3,4,4,4,4,4,5,4.33333333333333,2,4,1.5,2,16,0,1,4,75.1534375,77.22,70.21625,56.25,68.625,2,0,.160980451026887,0,0,.160980451026887,5,12.662,13.987,15.094,2,3,3.924,21.771,23.138,7,5,69.594,72.613,73.517,4,6,.586,1.598,3.018,2,0,0,0,.79,0,8,.789,2.683,3.649,3,0, , , , , ,8,.544,2.665,4.397,3,0, , , , , ,3,1.962,5.152,6.207,4,1, ,13.69,13.69,14.944,1, ,2.755,11.09,11.101,4,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,2,2,5,4,3,4,4,5,5,5,5,5,3.5,4,2,18,0,1,4,86.923526785,86.575,92.4875,76.4025,81.715,4,1,.290110603900378,.233506496756778,1,2.52361710065716,1,10.816,12.093,12.821,3,3,22.2,22.92,23.49,3,6,5.394,7.122,7.575,3,6,10.328,21.884,22.311,9,1,0,0,1.26,0,4,15.06,16.008,16.886,3, ,1,1.514,4.32,6.377,3,6,30.072,32.808,33.211,4,0, , , , , ,5,10.97,12.019,12.049,4,0, , , , , ,8,.879,11.759,11.792,12,1,2,15.08,18.692,18.721,9,1,4,8.052,12.508,12.957,8,1,8,10.757,19.429,19.462,8,1,7,8.104,9.56,10.051,6,1,5,1.814,3.957,4.522,6,1,8,.803,7.646,8.163,9,1,3,8.977,9.535,9.991
3,3,4,4,4,4,4,3,4,4,5,4,4.33333333333333,3,3.5,3,3,17,1,1,4,88.145714285,71.48,81.8375,88.8725,76.4675,3,0,.19870783199607,0,0,.19870783199607,1,3.939,10.346,10.781,4,1,20.462,21.269,22.816,2,6,4.728,9.496,12.892,3,6,8.389,8.389,11.681,1,0,0,0,1.186,0,1,6.692,6.692,7.948,1,0, , , , , ,1,9.086,9.086,14.67,1,1, ,0,0,3.791,0,1,10.992,10.992,12.569,1, , , , , , , ,1.9,8.18,8.187,2,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,3,3,3,3,5,4,4,4,4,3,4,3.66666666666667,4,4,3,5,18,1,1,2,80.8021875,70.74,82.245,69.6925,89.985,4,0,.310921373286611,.376817641390366,1,1.68773901467698,1,5.602,5.614,6.972,2,3,4.89,4.9,8.052,2,6,2.641,2.651,4.219,2,6,4.983,4.994,6.181,2,0,0,0,.987,0,1,18.293,18.304,19.029,2,1, ,3.787,20.691,21.052,6,2,19.106,19.117,19.854,2,0, , , , , ,5,15.789,15.8,16.472,2,0, , , , , ,8,1.415,14.357,14.815,7,1,8,47.094,53.34,54.092,11,1,5,15.867,26.727,27.313,13,1,8,7.324,20.967,21.59,12,1,7,3.947,55.275,56.355,27,1,5,3.022,4.101,4.55,5,1,8,16.603,18.686,19.372,6,1,3,3.568,3.579,6.564
4,5,2,2,5,6,5,5,5,4,5,4,4.33333333333333,5,5,4.5,1,16,1,1,4,90.4632142825,91.96,86.1,92.20875,92.535,4,1,.393209459547479,.318963290604031,1,2.71217275015151,1,8.633,12.721,13.155,3,3,7.92,9.321,9.713,2,6,3.845,5.013,5.042,3,6,16.14,17.589,18.211,2,1,0,0,6.926,0,4,21.77,23.525,24.091,2, ,0, , , , ,7,15.754,41.136,41.674,4,1, ,3.989,4.903,6.244,3,5,31.594,39.192,39.776,2,0, , , , , ,8,1.859,27.493,28.12,13,1,5,32.947,52.463,53.814,10,1,4,2.033,18.037,18.609,9,1,8,9.116,11.497,11.873,5,1,9,25.688,29.851,29.879,8,1,5,5.491,8.859,9.265,5,1,8,5.705,7.013,7.406,4,1,3,3.053,8.338,9.665
2,2,3,4,4,1,3,2,3,3,4,4,3.66666666666667,3.5,2.5,2,7,17,1,0,1,94.202,93.63,96.52,92.665,88.195,1,1,.0627646715376946,.0957878773260874,0,1.15855254886378,5,13.222,21.451,21.804,12,3,4.641,5.461,5.853,3,1,1.971,2.741,3.304,3,5,1.554,2.144,2.426,3,1,0,0,.711,0,8,1.014,2.115,2.129,4,0, , , , , ,8,1.554,1.974,2.378,3,1, ,1.155,1.626,2.098,2,8,2.781,3.732,3.745,4,0, , , , , ,8,2.827,10.29,10.582,10,1,1,1.007,4.492,4.743,9,1, ,.594,2.611,2.615,6, , ,.247,2.936,2.939,7,0, , , , , , , , , , , , , , , , , , , , , , 
4,4,3,3,2,4,4,4,4,5,5,5,5,4,4,4,2,17,0,1,4,84.8450000025,70.805,75.9075,86.8325,90,3,1,.358554737974864,.268898730131181,1,2.62745346810604,1,8.565,16.876,18.186,3,3,56.452,57.488,58.021,3,6,9.653,10.539,11.122,3,3,14.358,15.057,15.908,3,1,0,0,1.091,0,4,37.774,38.61,39.175,3, ,1,8.711,14.357,18.015,4,7,29.234,29.789,30.521,3,0, , , , , ,5,1.505,7.75,8.357,5,0, , , , , ,8,7.256,22.718,23.165,8,1,7,36.466,38.497,39.15,5,1,4,1.06,9.329,9.71,8,1,8,4.513,9.711,10.061,10,1,6,19.707,22.185,22.225,7,1,5,4.252,6.596,6.631,7,1,8,4.738,7.001,7.53,6,1,3,5.667,8.273,8.318
2,2,3,2,4,5,2,4,3,6,5,4,5,4.5,3,2,3,18,0,1,4,89.8663492066667,96.3633333333333,98.3133333333333,92.45,67.4866666666667,4,1,.476023343936489,.403501051653742,1,2.87952439559023,1,7.421,8.376,8.885,3,3,5.849,7.781,8.693,3,6,4.467,5.523,6.017,3,6,5.807,7.045,7.756,3,1,0,0,1.779,0,4,13.586,21.331,21.926,3, ,0, , , , ,3,95.525,96.698,97.3,3,1, ,.883,8.428,8.918,4,1,24.507,25.576,26.02,3, ,0, , , , ,8,3.825,16.06,16.775,9,1,5,47.226,84.325,84.997,10,1,4,21.55,39.243,39.757,12,1,8,5.755,10.527,10.553,8,1,4,45.358,46.926,47.41,5,1,5,6.561,10.671,11.149,6,1,8,7.973,9.513,10.352,5,1,3,4.771,5.952,7.796
5,5,5,5,5,7,5,5,5,6,6,6,6,2,5,5,2,16,0,1,4,81.0182539666667,78.0733333333333,84.2233333333333,73.8933333333333,78.0833333333333,2,1,.134932069912837,.106396033002725,.333333333333333,1.57466143624889,1,12.702,15.811,16.627,4,3,18.665,19.67,20.219,3,1,4.248,6.9,6.929,4,4,10.406,12.685,12.727,8,1,0,0,.732,0,3,1.862,2.985,3.432,3,0, , , , , ,3,10.04,11.124,11.716,3,0, , , , , ,4,.539,5.625,6.038,7,1, ,.673,.673,2.081,1,7,.632,6.188,6.719,8,1,8,2.143,3.993,4.023,6,1,7,.572,3.864,4.283,10,1,8,.439,1.555,2.476,5,1,8,.308,1.494,1.922,5,1,5,.569,1.721,2.096,5,1,7,.487,1.401,1.813,5,1,6,.33,1.618,1.657
2,3,2,2,4,5,4,3,3,4,4,3,3.66666666666667,5,3.5,2.5,1,16,1,1,3,88.95714286,84.945,93.445,90.4,84.75375,2,0,.226036350554254,.0786837586978703,0,.304720109252124,1,8.272,9.549,11.176,2,6,2.348,10.693,11.617,3,6,2.985,9.133,11.832,5,2,2.287,11.616,12.904,2,0,0,0,1.678,0,1,5.557,7.65,8.273,3,1, ,2.354,7.654,15.266,3,3,6.341,11.28,12.191,3,0, , , , , ,8,9.635,10.53,11.214,2,0, , , , , ,8,1.722,20.758,21.44,10,1, ,.842,6.937,6.948,5,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,3,4,2,4, ,4,4,2,6,5,5,5.33333333333333,4,4,3,2,17,0,1,1,75.01424107,61.0925,84.6775,74.6333333333333,71.2775,4,1,.296356144917983,.155034327431417,0,1.4513904723494,1,8.949,10.71,11.407,3,3,6.475,8.246,9.034,3,6,3.357,4.133,4.445,3,6,4.818,6.222,6.672,5,1,0,0,.756,0,4,19.229,20.373,20.676,3, ,1,1.572,3.932,7.239,5,6,32.674,33.724,34.152,4,0, , , , , ,2,7.377,8.29,8.777,3, , , , , , ,8,4.057,12.683,12.761,9,1,5,7.352,14.84,15.2,9,1,9,1.001,11.735,11.774,15,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
